 ID,STORE_ID,STOTE_TYPE,LOCATION_TYPE,HOLIDAY,DISCOUNT,DISCOUNT2,ORDER1,SALES
T1002808,306,S1,L3,R2,0,No,40,28782
T1002809,336,S4,L2,R1,0,No,86,55743
T1002810,288,S3,L2,R3,0,No,70,51993
T1002811,314,S1,L1,R2,0,No,55,40950
T1002812,290,S1,L1,R3,0,No,56,43356
T1002813,177,S2,L1,R4,0,No,48,39447
T1002814,332,S2,L5,R1,0,No,34,22800
T1002815,40,S1,L1,R4,0,No,53,45789
T1002816,246,S3,L1,R3,0,No,60,43863
T1002817,2,S3,L1,R3,0,No,65,44841
T1002818,117,S1,L1,R3,0,No,45,33606
T1002819,166,S1,L1,R2,0,No,46,36114
T1002820,251,S2,L3,R1,0,No,33,25608
T1002821,75,S3,L2,R3,0,No,70,54561
T1002822,279,S2,L3,R2,0,No,43,33624
T1002823,244,S2,L5,R4,0,No,37,25314
T1002824,260,S1,L1,R4,0,No,47,35457
T1002825,352,S4,L1,R1,0,No,65,42378
T1002826,78,S1,L1,R4,0,No,45,34497
T1002827,316,S4,L2,R1,0,No,76,56805
T1002828,331,S1,L1,R4,0,No,47,38325
T1002829,86,S1,L1,R4,0,No,56,42069
T1002830,236,S1,L1,R3,0,No,62,45525
T1002831,317,S3,L1,R1,0,No,51,30882
T1002832,118,S2,L1,R4,0,No,42,35604
T1002833,330,S4,L2,R1,0,No,66,42765
T1002834,303,S4,L2,R1,0,No,96,62049
T1002835,238,S1,L1,R2,0,No,38,31218
T1002836,20,S1,L1,R1,0,No,43,38586
T1002837,278,S4,L1,R4,0,No,86,57153
T1002838,95,S3,L1,R1,0,No,79,49731
T1002839,245,S4,L1,R2,0,No,76,52308
T1002840,338,S4,L2,R1,0,No,82,60579
T1002841,114,S3,L1,R4,0,No,63,45201
T1002842,334,S3,L2,R2,0,No,65,51129
T1002843,5,S1,L1,R3,0,No,58,42027
T1002844,73,S3,L2,R4,0,No,57,46722
T1002845,209,S1,L1,R1,0,No,40,29499
T1002846,46,S2,L1,R2,0,No,36,28503
T1002847,10,S4,L2,R3,0,No,70,53229
T1002848,138,S1,L1,R1,0,No,46,30396
T1002849,264,S3,L1,R3,0,No,61,43650
T1002850,160,S4,L2,R1,0,No,134,83139
T1002851,252,S3,L2,R1,0,No,60,45528
T1002852,172,S1,L1,R1,0,No,66,45471
T1002853,43,S1,L1,R2,0,No,39,28638
T1002854,139,S4,L2,R2,0,No,87,62205
T1002855,34,S1,L3,R1,0,No,51,32232
T1002856,12,S1,L3,R2,0,No,47,30549
T1002857,302,S1,L4,R2,0,No,51,32553
T1002858,310,S2,L5,R1,0,No,36,23613
T1002859,292,S1,L1,R1,0,No,48,37992
T1002860,318,S1,L3,R2,0,No,57,38460
T1002861,184,S1,L2,R2,0,No,59,52095
T1002862,84,S1,L1,R3,0,No,45,32709
T1002863,108,S1,L1,R4,0,No,60,47526
T1002864,274,S4,L2,R4,0,No,74,54456
T1002865,355,S2,L4,R2,0,No,39,32646
T1002866,14,S3,L2,R4,0,No,60,50760
T1002867,90,S1,L1,R3,0,No,60,40398
T1002868,41,S1,L1,R2,0,No,59,43110
T1002869,159,S2,L1,R3,0,No,43,37698
T1002870,365,S2,L1,R2,0,No,34,25791
T1002871,94,S4,L2,R2,0,No,73,52911
T1002872,268,S1,L2,R1,0,No,49,40188
T1002873,126,S4,L2,R2,0,No,116,83559
T1002874,183,S1,L3,R1,0,No,51,33036
T1002875,211,S4,L2,R1,0,No,77,50814
T1002876,227,S4,L2,R1,0,No,70,50367
T1002877,263,S1,L5,R1,0,No,40,23757
T1002878,26,S1,L1,R3,0,No,58,44277
T1002879,210,S1,L5,R1,0,No,39,24993
T1002880,182,S3,L1,R1,0,No,52,34314
T1002881,79,S2,L5,R4,0,No,32,23775
T1002882,361,S1,L3,R1,0,No,45,29838
T1002883,351,S1,L4,R3,0,No,36,25272
T1002884,265,S2,L4,R2,0,No,43,31386
T1002885,231,S4,L2,R3,0,No,81,51600
T1002886,289,S2,L5,R2,0,No,28,20133
T1002887,291,S1,L3,R1,0,No,50,31356
T1002888,181,S3,L1,R3,0,No,68,44016
T1002889,162,S4,L1,R2,0,No,67,45969
T1002890,257,S1,L3,R1,0,No,43,29448
T1002891,128,S1,L2,R2,0,No,45,33912
T1002892,269,S1,L4,R1,0,No,55,36255
T1002893,133,S1,L1,R4,0,No,50,35007
T1002894,35,S1,L1,R2,0,No,67,47151
T1002895,221,S1,L1,R2,0,No,62,43881
T1002896,364,S2,L3,R2,0,No,47,34974
T1002897,247,S1,L1,R3,0,No,49,37650
T1002898,344,S1,L5,R1,0,No,60,33459
T1002899,180,S1,L3,R2,0,No,39,29076
T1002900,240,S3,L2,R3,0,No,62,46425
T1002901,223,S2,L5,R2,0,No,53,34782
T1002902,309,S1,L5,R1,0,No,68,39231
T1002903,16,S1,L3,R1,0,No,52,33165
T1002904,137,S4,L1,R1,0,No,55,35190
T1002905,353,S1,L3,R3,0,No,47,32193
T1002906,286,S4,L2,R4,0,No,168,149316
T1002907,161,S1,L1,R3,0,No,43,36837
T1002908,234,S2,L4,R2,0,No,35,28476
T1002909,127,S4,L2,R2,0,No,87,60411
T1002910,39,S4,L1,R1,0,No,77,45264
T1002911,346,S4,L1,R1,0,No,95,61440
T1002912,100,S1,L1,R2,0,No,51,37299
T1002913,304,S1,L1,R4,0,No,52,36144
T1002914,8,S4,L2,R2,0,No,107,73278
T1002915,170,S1,L1,R2,0,No,50,43776
T1002916,233,S1,L3,R3,0,No,53,39624
T1002917,202,S4,L2,R2,0,No,69,49605
T1002918,358,S3,L1,R1,0,No,63,45255
T1002919,230,S2,L4,R4,0,No,38,29541
T1002920,60,S1,L5,R2,0,No,39,25581
T1002921,289,S2,L5,R2,0,No,26,18492
T1002922,14,S3,L2,R4,0,No,60,52230
T1002923,197,S2,L5,R1,0,No,32,20925
T1002924,282,S1,L2,R2,0,No,54,47790
T1002925,271,S1,L3,R2,0,No,50,33402
T1002926,61,S1,L1,R3,0,No,59,38331
T1002927,221,S1,L1,R2,0,No,56,39651
T1002928,206,S1,L1,R1,0,No,42,32079
T1002929,51,S1,L1,R2,0,No,44,33768
T1002930,215,S3,L2,R1,0,No,53,39507
T1002931,288,S3,L2,R3,0,No,57,43260
T1002932,268,S1,L2,R1,0,No,41,31917
T1002933,62,S2,L5,R1,0,No,28,20523
T1002934,233,S1,L3,R3,0,No,39,29124
T1002935,216,S2,L5,R1,0,No,34,21702
T1002936,50,S3,L2,R4,0,No,59,45408
T1002937,236,S1,L1,R3,0,No,46,33726
T1002938,222,S4,L2,R2,0,No,93,59529
T1002939,60,S1,L5,R2,0,No,35,23529
T1002940,279,S2,L3,R2,0,No,39,30669
T1002941,9,S1,L1,R1,0,No,38,29358
T1002942,276,S1,L1,R2,0,No,46,33546
T1002943,217,S4,L1,R1,0,No,53,34890
T1002944,65,S1,L2,R2,0,No,65,56889
T1002945,294,S4,L2,R2,0,No,88,58023
T1002946,240,S3,L2,R3,0,No,59,45612
T1002947,70,S1,L1,R3,0,No,75,55362
T1002948,210,S1,L5,R1,0,No,40,25116
T1002949,230,S2,L4,R4,0,No,27,20757
T1002950,64,S3,L1,R2,0,No,58,40398
T1002951,8,S4,L2,R2,0,No,82,56706
T1002952,234,S2,L4,R2,0,No,29,23331
T1002953,7,S3,L1,R3,0,No,65,45675
T1002954,48,S1,L1,R2,0,No,46,37587
T1002955,202,S4,L2,R2,0,No,68,49596
T1002956,286,S4,L2,R4,0,No,165,160527
T1002957,273,S2,L3,R4,0,No,27,23793
T1002958,291,S1,L3,R1,0,No,50,30534
T1002959,231,S4,L2,R3,0,No,75,47973
T1002960,269,S1,L4,R1,0,No,44,29451
T1002961,223,S2,L5,R2,0,No,29,19947
T1002962,209,S1,L1,R1,0,No,38,29958
T1002963,46,S2,L1,R2,0,No,31,25638
T1002964,270,S1,L1,R2,0,No,42,30267
T1002965,239,S3,L1,R3,0,No,66,47160
T1002966,212,S4,L2,R3,0,No,76,50226
T1002967,267,S4,L2,R1,0,No,48,34497
T1002968,292,S1,L1,R1,0,No,39,31662
T1002969,66,S3,L3,R3,0,No,59,36174
T1002970,69,S1,L1,R4,0,No,42,33141
T1002971,274,S4,L2,R4,0,No,67,49617
T1002972,235,S1,L1,R3,0,No,39,31452
T1002973,49,S4,L1,R2,0,No,92,57174
T1002974,201,S4,L1,R1,0,No,79,46734
T1002975,13,S3,L3,R1,0,No,49,29292
T1002976,238,S1,L1,R2,0,No,35,29253
T1002977,227,S4,L2,R1,0,No,64,47799
T1002978,280,S4,L2,R2,0,No,87,57612
T1002979,278,S4,L1,R4,0,No,83,55137
T1002980,27,S1,L3,R3,0,No,32,24657
T1002981,200,S2,L1,R2,0,No,29,28278
T1002982,224,S1,L2,R2,0,No,43,34224
T1002983,226,S2,L5,R4,0,No,28,19602
T1002984,362,S1,L3,R3,0,No,44,30441
T1002985,284,S4,L2,R3,0,No,55,40836
T1002986,290,S1,L1,R3,0,No,47,34866
T1002987,214,S1,L1,R4,0,No,40,31521
T1002988,63,S1,L1,R2,0,No,58,44232
T1002989,293,S2,L4,R2,0,No,33,23949
T1002990,59,S1,L3,R1,0,No,35,23154
T1002991,198,S4,L2,R3,0,No,77,56073
T1002992,283,S4,L1,R1,0,No,63,38424
T1002993,207,S1,L1,R3,0,No,38,31014
T1002994,47,S4,L2,R2,0,No,70,44130
T1002995,220,S2,L4,R3,0,No,40,29715
T1002996,275,S4,L1,R1,0,No,71,47259
T1002997,205,S1,L1,R2,0,No,50,36135
T1002998,241,S1,L1,R4,0,No,51,40362
T1002999,68,S1,L2,R4,0,No,53,47148
T1003000,360,S2,L1,R1,0,No,34,27102
T1003001,237,S2,L3,R3,0,No,27,24162
T1003002,219,S4,L2,R1,0,No,130,72285
T1003003,208,S3,L1,R1,0,No,56,37638
T1003004,204,S4,L1,R3,0,No,67,45567
T1003005,199,S1,L1,R4,0,No,36,27528
T1003006,225,S1,L1,R1,0,No,47,34848
T1003007,203,S2,L4,R2,0,No,40,28194
T1003008,277,S1,L3,R1,0,No,49,30432
T1003009,12,S1,L3,R2,0,No,39,26121
T1003010,67,S2,L5,R1,0,No,22,14517
T1003011,232,S1,L1,R4,0,No,39,29133
T1003012,272,S2,L4,R2,0,No,37,24525
T1003013,285,S1,L3,R3,0,No,41,30399
T1003014,228,S1,L1,R1,0,No,42,32493
T1003015,213,S1,L1,R2,0,No,49,34815
T1003016,26,S1,L1,R3,0,No,42,31929
T1003017,281,S1,L4,R1,0,No,60,35181
T1003018,287,S1,L4,R1,0,No,57,33528
T1003019,218,S1,L3,R2,0,No,47,31584
T1003020,229,S1,L1,R2,0,No,49,32511
T1003021,211,S4,L2,R1,0,No,78,50811
T1003022,314,S1,L1,R2,0,No,43,29820
T1003023,146,S4,L2,R1,0,No,141,86472
T1003024,19,S1,L1,R3,0,No,41,33978
T1003025,326,S3,L1,R1,0,No,56,40755
T1003026,83,S2,L5,R1,0,No,20,15432
T1003027,147,S4,L2,R4,0,No,94,62145
T1003028,325,S3,L1,R2,0,No,51,36933
T1003029,148,S1,L1,R2,0,No,43,33147
T1003030,53,S3,L1,R2,0,No,54,36825
T1003031,149,S2,L3,R2,0,No,38,27525
T1003032,324,S1,L2,R3,0,No,44,39279
T1003033,37,S1,L3,R3,0,No,40,30624
T1003034,249,S1,L3,R2,0,No,55,35772
T1003035,150,S4,L2,R1,0,No,89,56820
T1003036,262,S1,L1,R1,0,No,44,34344
T1003037,323,S1,L4,R1,0,No,50,33048
T1003038,151,S1,L3,R2,0,No,36,25239
T1003039,152,S2,L1,R1,0,No,35,31200
T1003040,248,S1,L1,R2,0,No,38,29550
T1003041,322,S2,L3,R4,0,No,27,20901
T1003042,153,S4,L2,R1,0,No,113,74565
T1003043,154,S1,L3,R2,0,No,54,32913
T1003044,81,S3,L2,R1,0,No,47,37221
T1003045,321,S3,L1,R2,0,No,57,40722
T1003046,82,S4,L2,R1,0,No,95,59385
T1003047,155,S3,L1,R2,0,No,54,40080
T1003048,145,S1,L3,R1,0,No,50,31803
T1003049,144,S1,L3,R3,0,No,54,35289
T1003050,136,S2,L5,R4,0,No,26,20691
T1003051,56,S2,L5,R3,0,No,34,24207
T1003052,85,S4,L2,R1,0,No,84,51723
T1003053,331,S1,L1,R4,0,No,41,30861
T1003054,35,S1,L1,R2,0,No,55,38718
T1003055,137,S4,L1,R1,0,No,65,40527
T1003056,138,S1,L1,R1,0,No,42,29430
T1003057,330,S4,L2,R1,0,No,73,56334
T1003058,139,S4,L2,R2,0,No,83,62487
T1003059,84,S1,L1,R3,0,No,50,35079
T1003060,327,S4,L1,R3,0,No,72,47007
T1003061,140,S4,L1,R1,0,No,57,42699
T1003062,4,S1,L1,R2,0,No,54,35937
T1003063,141,S1,L1,R2,0,No,45,35022
T1003064,24,S1,L1,R2,0,No,47,31599
T1003065,250,S2,L3,R4,0,No,28,22617
T1003066,329,S4,L2,R3,0,No,62,48279
T1003067,1,S1,L3,R1,0,No,65,42429
T1003068,142,S2,L1,R3,0,No,31,25050
T1003069,143,S3,L2,R3,0,No,50,44529
T1003070,328,S1,L3,R1,0,No,41,30123
T1003071,36,S1,L3,R4,0,No,48,33483
T1003072,261,S4,L2,R1,0,No,58,39222
T1003073,332,S2,L5,R1,0,No,34,22935
T1003074,320,S2,L3,R2,0,No,37,27276
T1003075,156,S1,L1,R3,0,No,52,39462
T1003076,166,S1,L1,R2,0,No,38,29469
T1003077,313,S1,L3,R1,0,No,42,28857
T1003078,167,S1,L1,R2,0,No,41,29085
T1003079,168,S2,L3,R3,0,No,37,29886
T1003080,312,S4,L2,R1,0,No,146,92277
T1003081,169,S1,L2,R4,0,No,52,43338
T1003082,245,S4,L1,R2,0,No,71,49368
T1003083,77,S2,L5,R3,0,No,29,20967
T1003084,17,S1,L1,R2,0,No,49,31587
T1003085,311,S4,L2,R2,0,No,82,53631
T1003086,40,S1,L1,R4,0,No,46,38424
T1003087,170,S1,L1,R2,0,No,38,32013
T1003088,264,S3,L1,R3,0,No,54,38025
T1003089,310,S2,L5,R1,0,No,35,22248
T1003090,41,S1,L1,R2,0,No,56,44181
T1003091,172,S1,L1,R1,0,No,55,39549
T1003092,309,S1,L5,R1,0,No,71,38832
T1003093,76,S2,L3,R3,0,No,30,24576
T1003094,173,S4,L2,R1,0,No,96,69375
T1003095,308,S4,L2,R3,0,No,64,44925
T1003096,359,S2,L3,R2,0,No,31,25431
T1003097,174,S1,L1,R4,0,No,42,34044
T1003098,171,S4,L2,R3,0,No,63,44895
T1003099,38,S1,L3,R2,0,No,36,27690
T1003100,246,S3,L1,R3,0,No,69,48540
T1003101,165,S1,L1,R2,0,No,47,32727
T1003102,157,S4,L2,R1,0,No,87,55854
T1003103,57,S4,L1,R1,0,No,69,43083
T1003104,319,S3,L1,R2,0,No,55,40095
T1003105,18,S4,L1,R1,0,No,84,52413
T1003106,80,S1,L1,R1,0,No,37,25680
T1003107,158,S4,L2,R2,0,No,99,57132
T1003108,318,S1,L3,R2,0,No,47,31626
T1003109,159,S2,L1,R3,0,No,34,28959
T1003110,317,S3,L1,R1,0,No,53,33177
T1003111,5,S1,L1,R3,0,No,51,36630
T1003112,78,S1,L1,R4,0,No,43,32496
T1003113,160,S4,L2,R1,0,No,135,81744
T1003114,161,S1,L1,R3,0,No,31,28860
T1003115,39,S4,L1,R1,0,No,79,49074
T1003116,79,S2,L5,R4,0,No,26,19854
T1003117,162,S4,L1,R2,0,No,76,49155
T1003118,247,S1,L1,R3,0,No,45,35040
T1003119,316,S4,L2,R1,0,No,64,47919
T1003120,163,S1,L2,R3,0,No,50,39369
T1003121,363,S1,L1,R2,0,No,56,38052
T1003122,164,S1,L1,R3,0,No,48,38526
T1003123,315,S4,L2,R1,0,No,97,60615
T1003124,263,S1,L5,R1,0,No,39,22389
T1003125,135,S1,L1,R4,0,No,44,37107
T1003126,28,S3,L2,R3,0,No,62,45807
T1003127,333,S1,L1,R3,0,No,41,32976
T1003128,93,S1,L1,R4,0,No,43,35154
T1003129,107,S1,L3,R3,0,No,42,28773
T1003130,351,S1,L4,R3,0,No,43,30096
T1003131,108,S1,L1,R4,0,No,54,44421
T1003132,350,S1,L3,R2,0,No,36,25476
T1003133,31,S1,L5,R2,0,No,41,25590
T1003134,54,S1,L2,R3,0,No,45,37758
T1003135,255,S3,L2,R4,0,No,68,52083
T1003136,22,S1,L1,R4,0,No,46,40065
T1003137,109,S1,L1,R1,0,No,47,33075
T1003138,106,S1,L1,R4,0,No,42,31605
T1003139,349,S1,L1,R4,0,No,57,41541
T1003140,110,S2,L3,R3,0,No,34,25761
T1003141,365,S2,L1,R2,0,No,36,28221
T1003142,258,S2,L4,R4,0,No,29,22317
T1003143,348,S3,L1,R1,0,No,62,40095
T1003144,111,S1,L1,R2,0,No,52,37191
T1003145,112,S1,L1,R3,0,No,41,27834
T1003146,347,S1,L1,R1,0,No,47,34650
T1003147,113,S2,L3,R3,0,No,34,29274
T1003148,91,S3,L1,R1,0,No,54,38391
T1003149,346,S4,L1,R1,0,No,100,62613
T1003150,92,S1,L4,R2,0,No,39,23967
T1003151,32,S1,L1,R2,0,No,48,39771
T1003152,352,S4,L1,R1,0,No,60,38889
T1003153,10,S4,L2,R3,0,No,72,54555
T1003154,96,S3,L1,R3,0,No,69,46869
T1003155,23,S1,L1,R4,0,No,42,33762
T1003156,256,S1,L2,R4,0,No,50,41982
T1003157,357,S4,L1,R1,0,No,127,78531
T1003158,29,S1,L4,R2,0,No,38,25893
T1003159,97,S4,L1,R1,0,No,84,53424
T1003160,356,S3,L3,R1,0,No,58,35862
T1003161,98,S2,L5,R2,0,No,24,17922
T1003162,99,S1,L1,R3,0,No,59,40485
T1003163,355,S2,L4,R2,0,No,28,23817
T1003164,105,S4,L2,R1,0,No,67,47604
T1003165,95,S3,L1,R1,0,No,77,47751
T1003166,257,S1,L3,R1,0,No,43,28110
T1003167,354,S4,L2,R1,0,No,97,70128
T1003168,101,S1,L4,R3,0,No,42,29982
T1003169,2,S3,L1,R3,0,No,60,42030
T1003170,102,S4,L2,R1,0,No,76,53421
T1003171,30,S1,L2,R2,0,No,54,42333
T1003172,103,S1,L3,R3,0,No,44,30096
T1003173,94,S4,L2,R2,0,No,68,50451
T1003174,353,S1,L3,R3,0,No,42,31035
T1003175,104,S1,L1,R2,0,No,46,31215
T1003176,100,S1,L1,R2,0,No,48,36954
T1003177,114,S3,L1,R4,0,No,59,44211
T1003178,55,S1,L1,R2,0,No,52,36012
T1003179,115,S4,L2,R1,0,No,104,65757
T1003180,34,S1,L3,R1,0,No,51,31818
T1003181,126,S4,L2,R2,0,No,118,86565
T1003182,252,S3,L2,R1,0,No,57,41613
T1003183,338,S4,L2,R1,0,No,77,55122
T1003184,127,S4,L2,R2,0,No,84,59001
T1003185,364,S2,L3,R2,0,No,39,29403
T1003186,128,S1,L2,R2,0,No,47,36801
T1003187,337,S4,L2,R1,0,No,139,92004
T1003188,129,S3,L1,R1,0,No,52,32925
T1003189,87,S4,L2,R3,0,No,66,55425
T1003190,339,S4,L2,R1,0,No,89,56826
T1003191,130,S1,L1,R3,0,No,46,32832
T1003192,131,S4,L2,R1,0,No,99,60906
T1003193,260,S1,L1,R4,0,No,46,35361
T1003194,132,S1,L1,R3,0,No,53,40950
T1003195,335,S1,L1,R3,0,No,40,30390
T1003196,86,S1,L1,R4,0,No,40,30762
T1003197,20,S1,L1,R1,0,No,33,28257
T1003198,334,S3,L2,R2,0,No,58,44490
T1003199,133,S1,L1,R4,0,No,46,32817
T1003200,134,S1,L4,R1,0,No,39,26139
T1003201,251,S2,L3,R1,0,No,38,29817
T1003202,336,S4,L2,R1,0,No,89,57747
T1003203,88,S2,L5,R2,0,No,36,26922
T1003204,125,S4,L2,R1,0,No,80,52764
T1003205,340,S4,L2,R3,0,No,64,45777
T1003206,345,S1,L1,R3,0,No,41,36171
T1003207,116,S2,L3,R3,0,No,33,26487
T1003208,117,S1,L1,R3,0,No,39,31110
T1003209,254,S4,L1,R1,0,No,65,42591
T1003210,344,S1,L5,R1,0,No,60,33564
T1003211,358,S3,L1,R1,0,No,48,34827
T1003212,90,S1,L1,R3,0,No,53,36456
T1003213,118,S2,L1,R4,0,No,39,33546
T1003214,343,S1,L1,R2,0,No,45,35439
T1003215,119,S1,L1,R3,0,No,45,32808
T1003216,120,S3,L2,R2,0,No,58,47937
T1003217,342,S4,L1,R1,0,No,68,39861
T1003218,33,S4,L2,R4,0,No,69,49938
T1003219,21,S3,L2,R4,0,No,51,37776
T1003220,3,S4,L2,R1,0,No,99,62787
T1003221,259,S4,L1,R1,0,No,63,40419
T1003222,121,S1,L1,R4,0,No,48,39273
T1003223,89,S1,L4,R1,0,No,39,26997
T1003224,122,S1,L1,R2,0,No,43,34362
T1003225,341,S1,L1,R2,0,No,56,38850
T1003226,123,S4,L2,R3,0,No,64,49560
T1003227,124,S3,L2,R3,0,No,58,45447
T1003228,253,S4,L2,R1,0,No,68,45411
T1003229,175,S4,L2,R1,0,No,137,87651
T1003230,75,S3,L2,R3,0,No,63,49620
T1003231,361,S1,L3,R1,0,No,44,30561
T1003232,43,S1,L1,R2,0,No,38,28212
T1003233,180,S1,L3,R2,0,No,30,22911
T1003234,190,S3,L3,R1,0,No,69,42666
T1003235,183,S1,L3,R1,0,No,55,36471
T1003236,195,S4,L1,R1,0,No,91,54693
T1003237,181,S3,L1,R3,0,No,63,39903
T1003238,52,S1,L1,R3,0,No,47,32595
T1003239,42,S1,L4,R3,0,No,37,24690
T1003240,303,S4,L2,R1,0,No,117,70263
T1003241,72,S1,L2,R3,0,No,59,46422
T1003242,187,S1,L1,R1,0,No,38,26805
T1003243,73,S3,L2,R4,0,No,52,44088
T1003244,243,S4,L2,R2,0,No,57,45924
T1003245,306,S1,L3,R2,0,No,39,28455
T1003246,295,S1,L1,R1,0,No,35,30132
T1003247,265,S2,L4,R2,0,No,37,27555
T1003248,178,S3,L2,R3,0,No,62,46434
T1003249,300,S2,L5,R2,0,No,75,50874
T1003250,301,S1,L3,R2,0,No,47,32364
T1003251,71,S2,L5,R1,0,No,24,17442
T1003252,185,S1,L1,R3,0,No,46,35490
T1003253,191,S3,L1,R1,0,No,67,42513
T1003254,11,S4,L2,R1,0,No,87,56835
T1003255,179,S1,L1,R2,0,No,54,41301
T1003256,298,S4,L1,R1,0,No,125,68685
T1003257,305,S4,L1,R1,0,No,77,47118
T1003258,186,S2,L5,R2,0,No,27,20787
T1003259,242,S4,L1,R1,0,No,70,43824
T1003260,302,S1,L4,R2,0,No,47,30036
T1003261,6,S4,L1,R1,0,No,67,42792
T1003262,266,S1,L1,R4,0,No,42,30894
T1003263,296,S1,L1,R1,0,No,53,38415
T1003264,192,S1,L1,R3,0,No,48,36096
T1003265,74,S3,L1,R2,0,No,64,43782
T1003266,184,S1,L2,R2,0,No,40,35145
T1003267,15,S4,L2,R1,0,No,106,75582
T1003268,44,S1,L3,R2,0,No,55,36390
T1003269,58,S1,L1,R1,0,No,43,30417
T1003270,25,S1,L3,R1,0,No,57,40437
T1003271,297,S2,L3,R4,0,No,36,27111
T1003272,189,S2,L3,R3,0,No,30,26508
T1003273,299,S1,L1,R3,0,No,43,36069
T1003274,196,S1,L1,R3,0,No,43,39024
T1003275,194,S1,L1,R2,0,No,54,41565
T1003276,307,S1,L5,R2,0,No,36,22647
T1003277,193,S2,L3,R4,0,No,28,23136
T1003278,244,S2,L5,R4,0,No,28,18900
T1003279,176,S4,L2,R3,0,No,83,61530
T1003280,16,S1,L3,R1,0,No,54,33915
T1003281,177,S2,L1,R4,0,No,41,33162
T1003282,45,S3,L1,R1,0,No,53,36312
T1003283,188,S3,L2,R1,0,No,48,42051
T1003284,182,S3,L1,R1,0,No,42,27642
T1003285,304,S1,L1,R4,0,No,44,32544
T1003286,192,S1,L1,R3,0,No,48,36777
T1003287,141,S1,L1,R2,0,No,48,37323
T1003288,32,S1,L1,R2,0,No,45,39222
T1003289,24,S1,L1,R2,0,No,51,36579
T1003290,292,S1,L1,R1,0,No,38,29856
T1003291,230,S2,L4,R4,0,No,26,20787
T1003292,302,S1,L4,R2,0,No,47,29958
T1003293,37,S1,L3,R3,0,No,37,29700
T1003294,182,S3,L1,R1,0,No,49,31695
T1003295,22,S1,L1,R4,0,No,51,44529
T1003296,142,S2,L1,R3,0,No,34,27267
T1003297,324,S1,L2,R3,0,No,49,41133
T1003298,346,S4,L1,R1,0,No,102,63762
T1003299,261,S4,L2,R1,0,No,62,45858
T1003300,1,S1,L3,R1,0,No,53,33510
T1003301,64,S3,L1,R2,0,No,67,44679
T1003302,330,S4,L2,R1,0,No,62,39090
T1003303,280,S4,L2,R2,0,No,99,63276
T1003304,69,S1,L1,R4,0,No,48,35247
T1003305,185,S1,L1,R3,0,No,44,35820
T1003306,139,S4,L2,R2,0,No,90,64854
T1003307,51,S1,L1,R2,0,No,42,31362
T1003308,84,S1,L1,R3,0,No,49,35061
T1003309,323,S1,L4,R1,0,No,50,31482
T1003310,140,S4,L1,R1,0,No,63,43191
T1003311,283,S4,L1,R1,0,No,76,46536
T1003312,31,S1,L5,R2,0,No,40,25254
T1003313,304,S1,L1,R4,0,No,55,39000
T1003314,329,S4,L2,R3,0,No,62,48297
T1003315,13,S3,L3,R1,0,No,59,34866
T1003316,114,S3,L1,R4,0,No,57,39537
T1003317,184,S1,L2,R2,0,No,49,42126
T1003318,82,S4,L2,R1,0,No,101,64662
T1003319,238,S1,L1,R2,0,No,37,29448
T1003320,150,S4,L2,R1,0,No,101,63843
T1003321,183,S1,L3,R1,0,No,53,33822
T1003322,61,S1,L1,R3,0,No,54,37656
T1003323,4,S1,L1,R2,0,No,55,36846
T1003324,274,S4,L2,R4,0,No,75,55341
T1003325,273,S2,L3,R4,0,No,37,30456
T1003326,111,S1,L1,R2,0,No,52,37794
T1003327,326,S3,L1,R1,0,No,62,41205
T1003328,65,S1,L2,R2,0,No,67,59232
T1003329,53,S3,L1,R2,0,No,61,42363
T1003330,146,S4,L2,R1,0,No,142,86217
T1003331,293,S2,L4,R2,0,No,33,26430
T1003332,83,S2,L5,R1,0,No,19,15549
T1003333,148,S1,L1,R2,0,No,40,32016
T1003334,73,S3,L2,R4,0,No,54,46383
T1003335,349,S1,L1,R4,0,No,62,45852
T1003336,282,S1,L2,R2,0,No,54,53115
T1003337,9,S1,L1,R1,0,No,36,26679
T1003338,46,S2,L1,R2,0,No,35,28350
T1003339,297,S2,L3,R4,0,No,35,24912
T1003340,216,S2,L5,R1,0,No,37,23574
T1003341,147,S4,L2,R4,0,No,87,58419
T1003342,110,S2,L3,R3,0,No,37,30684
T1003343,198,S4,L2,R3,0,No,89,62625
T1003344,92,S1,L4,R2,0,No,45,27573
T1003345,325,S3,L1,R2,0,No,56,42726
T1003346,348,S3,L1,R1,0,No,69,45168
T1003347,281,S1,L4,R1,0,No,57,34698
T1003348,258,S2,L4,R4,0,No,31,23382
T1003349,109,S1,L1,R1,0,No,55,42153
T1003350,143,S3,L2,R3,0,No,49,42042
T1003351,91,S3,L1,R1,0,No,57,40479
T1003352,328,S1,L3,R1,0,No,42,30654
T1003353,149,S2,L3,R2,0,No,43,30207
T1003354,218,S1,L3,R2,0,No,50,32793
T1003355,36,S1,L3,R4,0,No,49,35724
T1003356,113,S2,L3,R3,0,No,32,27024
T1003357,43,S1,L1,R2,0,No,41,30258
T1003358,144,S1,L3,R3,0,No,61,39408
T1003359,19,S1,L1,R3,0,No,44,37320
T1003360,12,S1,L3,R2,0,No,45,30828
T1003361,347,S1,L1,R1,0,No,44,31263
T1003362,249,S1,L3,R2,0,No,55,34839
T1003363,217,S4,L1,R1,0,No,59,39696
T1003364,327,S4,L1,R3,0,No,77,48690
